,date_time,altimeter_set_1,wind_cardinal_direction_set_1d,weather_condition_set_1d,wind_gust_set_1,metar_set_1,ceiling_set_1,dew_point_temperature_set_1,cloud_layer_2_code_set_1,cloud_layer_3_code_set_1,dew_point_temperature_set_1d,visibility_set_1,cloud_layer_1_code_set_1,heat_index_set_1d,wind_direction_set_1,metar_origin_set_1,pressure_set_1d,relative_humidity_set_1,wind_speed_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
740,2018-08-13 05:35:00,101490.02,NNE,Mostly Clear,,KO54 130535Z AUTO 02004KT 10SM FEW060 20/07 A2997 RMK AO1,,7.0,,,6.95,10.0,606.0,,20.0,1.0,93522.31,42.9,2.06,101220.53,20.0,KO54,2244,-122.92230,40.74600
741,2018-08-13 05:55:00,101523.88,N,Mostly Cloudy,,KO54 130555Z AUTO 01004KT 10SM BKN060 19/07 A2998 RMK AO1,1828.8,7.0,,,6.95,10.0,603.0,,10.0,1.0,93553.51,45.65,2.06,101281.51,19.0,KO54,2244,-122.92230,40.74600
742,2018-08-13 06:15:00,101523.88,N,Partly Cloudy,,KO54 130615Z AUTO 00000KT 10SM SCT060 19/07 A2998 RMK AO1,,7.0,,,6.95,10.0,602.0,,0.0,1.0,93553.51,45.65,0.0,101281.51,19.0,KO54,2244,-122.92230,40.74600
743,2018-08-13 06:35:00,101557.75,N,Mostly Clear,,KO54 130635Z AUTO 00000KT 10SM FEW060 19/08 A2999 RMK AO1,,8.0,,,7.95,10.0,606.0,,0.0,1.0,93584.72,48.87,0.0,101315.27,19.0,KO54,2244,-122.92230,40.74600
744,2018-08-13 06:55:00,101557.75,NE,Mostly Clear,,KO54 130655Z AUTO 05003KT 10SM FEW060 18/08 A2999 RMK AO1,,8.0,,,7.95,10.0,606.0,,50.0,1.0,93584.72,52.03,1.54,101342.68,18.0,KO54,2244,-122.92230,40.74600
745,2018-08-13 07:15:00,101591.61,N,Clear,,KO54 130715Z AUTO 00000KT 10SM CLR 18/08 A3000 RMK AO1,,8.0,,,7.95,10.0,1.0,,0.0,1.0,93615.92,52.03,0.0,101376.47,18.0,KO54,2244,-122.92230,40.74600
746,2018-08-13 07:35:00,101591.61,N,Clear,,KO54 130735Z AUTO 00000KT 10SM CLR 18/08 A3000 RMK AO1,,8.0,,,7.95,10.0,1.0,,0.0,1.0,93615.92,52.03,0.0,101376.47,18.0,KO54,2244,-122.92230,40.74600
747,2018-08-13 07:55:00,101591.61,N,Clear,,KO54 130755Z AUTO 00000KT 10SM CLR 17/08 A3000 RMK AO1,,8.0,,,7.94,10.0,1.0,,0.0,1.0,93615.92,55.41,0.0,101404.09,17.0,KO54,2244,-122.92230,40.74600
748,2018-08-13 08:15:00,101591.61,N,Clear,,KO54 130815Z AUTO 00000KT 10SM CLR 16/08 A3000 RMK AO1,,8.0,,,7.94,10.0,1.0,,0.0,1.0,93615.92,59.05,0.0,101431.9,16.0,KO54,2244,-122.92230,40.74600
749,2018-08-13 08:35:00,101591.61,NE,Clear,,KO54 130835Z AUTO 04003KT 10SM CLR 17/07 A3000 RMK AO1,,7.0,,,6.94,10.0,1.0,,40.0,1.0,93615.92,51.76,1.54,101404.12,17.0,KO54,2244,-122.92230,40.74600
750,2018-08-13 08:55:00,101591.61,NE,Clear,,KO54 130855Z AUTO 05003KT 10SM CLR 16/07 A3000 RMK AO1,,7.0,,,6.94,10.0,1.0,,50.0,1.0,93615.92,55.15,1.54,101431.93,16.0,KO54,2244,-122.92230,40.74600
751,2018-08-13 09:15:00,101591.61,N,Mostly Clear,,KO54 130915Z AUTO 00000KT 10SM FEW070 15/07 A3000 RMK AO1,,7.0,,,6.94,10.0,706.0,,0.0,1.0,93615.92,58.8,0.0,101459.95,15.0,KO54,2244,-122.92230,40.74600
752,2018-08-13 09:35:00,101591.61,N,Mostly Cloudy,,KO54 130935Z AUTO 00000KT 10SM BKN070 15/07 A3000 RMK AO1,2133.6,7.0,,,6.94,10.0,703.0,,0.0,1.0,93615.92,58.8,0.0,101459.95,15.0,KO54,2244,-122.92230,40.74600
753,2018-08-13 09:55:00,101591.61,N,Overcast,,KO54 130955Z AUTO 00000KT 10SM SCT021 OVC070 15/07 A3000 RMK AO1,2133.6,7.0,704.0,,6.94,10.0,212.0,,0.0,1.0,93615.92,58.8,0.0,101459.95,15.0,KO54,2244,-122.92230,40.74600
754,2018-08-13 10:15:00,101591.61,N,Overcast,,KO54 131015Z AUTO 00000KT 10SM OVC021 14/07 A3000 RMK AO1,640.08,7.0,,,6.94,10.0,214.0,,0.0,1.0,93615.92,62.72,0.0,101488.16,14.0,KO54,2244,-122.92230,40.74600
755,2018-08-13 10:35:00,101591.61,N,Overcast,,KO54 131035Z AUTO 00000KT 10SM BKN021 OVC065 14/07 A3000 RMK AO1,640.08,7.0,654.0,,6.94,10.0,213.0,,0.0,1.0,93615.92,62.72,0.0,101488.16,14.0,KO54,2244,-122.92230,40.74600
756,2018-08-13 10:55:00,101591.61,N,Overcast,,KO54 131055Z AUTO 00000KT 10SM FEW021 OVC065 14/07 A3000 RMK AO1,1981.2,7.0,654.0,,6.94,10.0,216.0,,0.0,1.0,93615.92,62.72,0.0,101488.16,14.0,KO54,2244,-122.92230,40.74600
757,2018-08-13 11:15:00,101591.61,N,Overcast,,KO54 131115Z AUTO 00000KT 10SM BKN019 OVC065 14/07 A3000 RMK AO1,579.12,7.0,654.0,,6.94,10.0,193.0,,0.0,1.0,93615.92,62.72,0.0,101488.16,14.0,KO54,2244,-122.92230,40.74600
758,2018-08-13 11:35:00,101591.61,N,Overcast,,KO54 131135Z AUTO 00000KT 10SM OVC019 13/07 A3000 RMK AO1,579.12,7.0,,,6.94,10.0,194.0,,0.0,1.0,93615.92,66.93,0.0,101516.58,13.0,KO54,2244,-122.92230,40.74600
759,2018-08-13 11:55:00,101625.47,N,Overcast,,KO54 131155Z AUTO 00000KT 10SM OVC019 13/07 A3001 RMK AO1,579.12,7.0,,,6.94,10.0,194.0,,0.0,1.0,93647.13,66.93,0.0,101550.42,13.0,KO54,2244,-122.92230,40.74600
760,2018-08-13 12:15:00,101625.47,N,Overcast,,KO54 131215Z AUTO 00000KT 10SM BKN019 OVC055 13/07 A3001 RMK AO1,579.12,7.0,554.0,,6.94,10.0,193.0,,0.0,1.0,93647.13,66.93,0.0,101550.42,13.0,KO54,2244,-122.92230,40.74600
761,2018-08-13 12:35:00,101625.47,N,Overcast,,KO54 131235Z AUTO 00000KT 10SM SCT019 OVC050 13/07 A3001 RMK AO1,1524.0,7.0,504.0,,6.94,10.0,192.0,,0.0,1.0,93647.13,66.93,0.0,101550.42,13.0,KO54,2244,-122.92230,40.74600
762,2018-08-13 12:55:00,101625.47,N,Overcast,,KO54 131255Z AUTO 00000KT 9SM SCT017 OVC050 12/07 A3001 RMK AO1,1524.0,7.0,504.0,,6.95,9.0,172.0,,0.0,1.0,93647.13,71.47,0.0,101579.06,12.0,KO54,2244,-122.92230,40.74600
763,2018-08-13 13:15:00,101625.47,N,Overcast,,KO54 131315Z AUTO 00000KT 9SM FEW017 OVC050 12/07 A3001 RMK AO1,1524.0,7.0,504.0,,6.95,9.0,176.0,,0.0,1.0,93647.13,71.47,0.0,101579.06,12.0,KO54,2244,-122.92230,40.74600
764,2018-08-13 13:35:00,101659.34,N,Mostly Cloudy,,KO54 131335Z AUTO 00000KT 7SM BKN050 12/07 A3002 RMK AO1,1524.0,7.0,,,6.95,7.0,503.0,,0.0,1.0,93678.34,71.47,0.0,101612.91,12.0,KO54,2244,-122.92230,40.74600
765,2018-08-13 13:55:00,101659.34,N,Clear,,KO54 131355Z AUTO 00000KT 5SM CLR 12/07 A3002 RMK AO1,,7.0,,,6.95,5.0,1.0,,0.0,1.0,93678.34,71.47,0.0,101612.91,12.0,KO54,2244,-122.92230,40.74600
766,2018-08-13 14:15:00,101693.2,N,Clear,,KO54 131415Z AUTO 00000KT 5SM CLR 12/07 A3003 RMK AO1,,7.0,,,6.95,5.0,1.0,,0.0,1.0,93709.54,71.47,0.0,101646.75,12.0,KO54,2244,-122.92230,40.74600
767,2018-08-13 14:35:00,101693.2,N,Clear,,KO54 131435Z AUTO 00000KT 5SM CLR 13/07 A3003 RMK AO1,,7.0,,,6.94,5.0,1.0,,0.0,1.0,93709.54,66.93,0.0,101618.1,13.0,KO54,2244,-122.92230,40.74600
768,2018-08-13 14:55:00,101693.2,N,Mostly Cloudy,,KO54 131455Z AUTO 00000KT 5SM BKN023 14/08 A3003 RMK AO1,701.04,8.0,,,7.95,5.0,233.0,,0.0,1.0,93709.54,67.15,0.0,101589.62,14.0,KO54,2244,-122.92230,40.74600
769,2018-08-13 15:15:00,101693.2,N,Partly Cloudy,,KO54 131515Z AUTO 00000KT 5SM SCT023 14/08 A3003 RMK AO1,,8.0,,,7.95,5.0,232.0,,0.0,1.0,93709.54,67.15,0.0,101589.62,14.0,KO54,2244,-122.92230,40.74600
770,2018-08-13 15:35:00,101693.2,N,Partly Cloudy,,KO54 131535Z AUTO 00000KT 5SM SCT021 15/08 A3003 RMK AO1,,8.0,,,7.95,5.0,212.0,,0.0,1.0,93709.54,62.95,0.0,101561.38,15.0,KO54,2244,-122.92230,40.74600
771,2018-08-13 15:55:00,101693.2,N,Mostly Clear,,KO54 131555Z AUTO 00000KT 8SM FEW021 17/08 A3003 RMK AO1,,8.0,,,7.94,8.0,216.0,,0.0,1.0,93709.54,55.41,0.0,101505.5,17.0,KO54,2244,-122.92230,40.74600
772,2018-08-13 16:15:00,101693.2,N,Mostly Clear,,KO54 131615Z AUTO 00000KT 8SM FEW021 18/08 A3003 RMK AO1,,8.0,,,7.95,8.0,216.0,,0.0,1.0,93709.54,52.03,0.0,101477.85,18.0,KO54,2244,-122.92230,40.74600
773,2018-08-13 16:35:00,101659.34,N,Clear,,KO54 131635Z AUTO 00000KT 9SM CLR 19/08 A3002 RMK AO1,,8.0,,,7.95,9.0,1.0,,0.0,1.0,93678.34,48.87,0.0,101416.62,19.0,KO54,2244,-122.92230,40.74600
774,2018-08-13 16:55:00,101659.34,N,Clear,,KO54 131655Z AUTO 00000KT 5SM CLR 20/08 A3002 RMK AO1,,8.0,,,7.95,5.0,1.0,,0.0,1.0,93678.34,45.93,0.0,101389.38,20.0,KO54,2244,-122.92230,40.74600
775,2018-08-13 17:15:00,101659.34,N,Clear,,KO54 131715Z AUTO 00000KT 4SM CLR 21/08 A3002 RMK AO1,,8.0,,,7.96,4.0,1.0,,0.0,1.0,93678.34,43.19,0.0,101362.32,21.0,KO54,2244,-122.92230,40.74600
776,2018-08-13 17:35:00,101659.34,N,Clear,,KO54 131735Z AUTO 00000KT 4SM CLR 22/08 A3002 RMK AO1,,8.0,,,7.97,4.0,1.0,,0.0,1.0,93678.34,40.63,0.0,101335.45,22.0,KO54,2244,-122.92230,40.74600
777,2018-08-13 17:55:00,101625.47,S,Clear,,KO54 131755Z AUTO 19003KT 4SM CLR 23/08 A3001 RMK AO1,,8.0,,,7.98,4.0,1.0,,190.0,1.0,93647.13,38.24,1.54,101275.02,23.0,KO54,2244,-122.92230,40.74600
778,2018-08-13 18:15:00,101625.47,S,Clear,,KO54 131815Z AUTO 18003KT 3SM CLR 25/08 A3001 RMK AO1,,8.0,,,8.0,3.0,1.0,,180.0,1.0,93647.13,33.92,1.54,101222.23,25.0,KO54,2244,-122.92230,40.74600
779,2018-08-13 18:35:00,101591.61,N,Clear,,KO54 131835Z AUTO 00000KT 3SM CLR 26/08 A3000 RMK AO1,,8.0,,,8.01,3.0,1.0,,0.0,1.0,93615.92,31.97,0.0,101162.39,26.0,KO54,2244,-122.92230,40.74600
780,2018-08-13 18:55:00,101591.61,SSW,Clear,,KO54 131855Z AUTO 21003KT 3SM CLR 28/08 A3000 RMK AO1,,8.0,,,8.04,3.0,1.0,27.03,210.0,1.0,93615.92,28.43,1.54,101110.7,28.0,KO54,2244,-122.92230,40.74600
781,2018-08-13 19:15:00,101557.75,SW,Clear,,KO54 131915Z AUTO 22003KT 4SM CLR 29/05 A2999 RMK AO1,,5.0,,,5.08,4.0,1.0,27.51,220.0,1.0,93584.72,21.83,1.54,101051.51,29.0,KO54,2244,-122.92230,40.74600
782,2018-08-13 19:35:00,101523.88,N,Clear,,KO54 131935Z AUTO 00000KT 4SM CLR 30/05 A2998 RMK AO1,,5.0,,,5.1,4.0,1.0,28.26,0.0,1.0,93553.51,20.61,0.0,100992.42,30.0,KO54,2244,-122.92230,40.74600
783,2018-08-13 19:55:00,101523.88,N,Clear,,KO54 131955Z AUTO 00000KT 5SM CLR 31/03 A2998 RMK AO1,,3.0,,,3.13,5.0,1.0,28.98,0.0,1.0,93553.51,16.91,0.0,100967.25,31.0,KO54,2244,-122.92230,40.74600
784,2018-08-13 20:15:00,101490.02,N,Clear,,KO54 132015Z AUTO 00000KT 7SM CLR 32/M03 A2997 RMK AO1,,-3.0,,,-2.79,7.0,1.0,29.46,0.0,1.0,93522.31,10.33,0.0,100908.65,32.0,KO54,2244,-122.92230,40.74600
785,2018-08-13 20:35:00,101456.15,S,Clear,,KO54 132035Z AUTO 17005KT 6SM CLR 32/01 A2996 RMK AO1,,1.0,,,1.17,6.0,1.0,29.77,170.0,1.0,93491.1,13.85,2.57,100874.91,32.0,KO54,2244,-122.92230,40.74600
786,2018-08-13 20:55:00,101456.15,SSW,Clear,,KO54 132055Z AUTO 21005KT 5SM CLR 33/02 A2996 RMK AO1,,2.0,,,2.19,5.0,1.0,30.65,210.0,1.0,93491.1,14.07,2.57,100850.03,33.0,KO54,2244,-122.92230,40.74600
787,2018-08-13 21:15:00,101422.29,S,Clear,,KO54 132115Z AUTO 19006KT 6SM CLR 33/03 A2995 RMK AO1,,3.0,,,3.19,6.0,1.0,30.68,190.0,1.0,93459.9,15.11,3.09,100816.35,33.0,KO54,2244,-122.92230,40.74600
788,2018-08-13 21:35:00,101388.43,SW,Clear,,KO54 132135Z AUTO 23004KT 6SM CLR 33/02 A2994 RMK AO1,,2.0,,,2.19,6.0,1.0,30.65,230.0,1.0,93428.7,14.07,2.06,100782.71,33.0,KO54,2244,-122.92230,40.74600
789,2018-08-13 21:55:00,101388.43,WSW,Clear,,KO54 132155Z AUTO 25003KT 8SM CLR 34/02 A2994 RMK AO1,,2.0,,,2.23,8.0,1.0,31.53,250.0,1.0,93428.7,13.31,1.54,100758.04,34.0,KO54,2244,-122.92230,40.74600
790,2018-08-13 22:15:00,101354.56,SW,Clear,,KO54 132215Z AUTO 23004KT 10SM CLR 34/00 A2993 RMK AO1,,0.0,,,0.24,10.0,1.0,31.29,230.0,1.0,93397.49,11.52,2.06,100724.42,34.0,KO54,2244,-122.92230,40.74600
791,2018-08-13 22:35:00,101320.7,NW,Clear,,KO54 132235Z AUTO 32004KT 9SM CLR 35/02 A2992 RMK AO1,,2.0,,,2.25,9.0,1.0,32.37,320.0,1.0,93366.28,12.59,2.06,100666.22,35.0,KO54,2244,-122.92230,40.74600
792,2018-08-13 22:55:00,101286.84,N,Clear,,KO54 132255Z AUTO 01004KT 8SM CLR 35/02 A2991 RMK AO1,,2.0,,,2.25,8.0,1.0,32.37,10.0,1.0,93335.08,12.59,2.06,100632.58,35.0,KO54,2244,-122.92230,40.74600
793,2018-08-13 23:15:00,101252.97,SE,Clear,,KO54 132315Z AUTO 14003KT 5SM CLR 34/03 A2990 RMK AO1,,3.0,,,3.21,5.0,1.0,31.57,140.0,1.0,93303.87,14.29,1.54,100623.39,34.0,KO54,2244,-122.92230,40.74600
794,2018-08-13 23:35:00,101252.97,N,Clear,,KO54 132335Z AUTO 00000KT 6SM CLR 35/04 A2990 RMK AO1,,4.0,,,4.24,6.0,1.0,32.54,0.0,1.0,93303.87,14.51,0.0,100598.89,35.0,KO54,2244,-122.92230,40.74600
795,2018-08-13 23:55:00,101252.97,ESE,Clear,,KO54 132355Z AUTO 11003KT 6SM CLR 35/03 A2990 RMK AO1,,3.0,,,3.24,6.0,1.0,32.48,110.0,1.0,93303.87,13.52,1.54,100598.91,35.0,KO54,2244,-122.92230,40.74600
796,2018-08-14 00:15:00,101219.11,SSW,Clear,,KO54 140015Z AUTO 20003KT 7SM CLR 35/03 A2989 RMK AO1,,3.0,,,3.24,7.0,1.0,32.48,200.0,1.0,93272.67,13.52,1.54,100565.27,35.0,KO54,2244,-122.92230,40.74600
797,2018-08-14 00:35:00,101219.11,SE,Clear,,KO54 140035Z AUTO 13003KT 7SM CLR 34/04 A2989 RMK AO1,,4.0,,,4.2,7.0,1.0,31.62,130.0,1.0,93272.67,15.33,1.54,100589.72,34.0,KO54,2244,-122.92230,40.74600
798,2018-08-14 00:55:00,101252.97,SE,Clear,,KO54 140055Z AUTO 13003KT 8SM CLR 34/04 A2990 RMK AO1,,4.0,,,4.2,8.0,1.0,31.62,130.0,1.0,93303.87,15.33,1.54,100623.37,34.0,KO54,2244,-122.92230,40.74600
799,2018-08-14 01:15:00,101252.97,SE,Clear,,KO54 140115Z AUTO 14005KT 8SM CLR 33/04 A2990 RMK AO1,,4.0,,,4.17,8.0,1.0,30.73,140.0,1.0,93303.87,16.21,2.57,100648.01,33.0,KO54,2244,-122.92230,40.74600
800,2018-08-14 01:35:00,101252.97,N,Clear,,KO54 140135Z AUTO 00000KT 9SM CLR 33/04 A2990 RMK AO1,,4.0,,,4.17,9.0,1.0,30.73,0.0,1.0,93303.87,16.21,0.0,100648.01,33.0,KO54,2244,-122.92230,40.74600
801,2018-08-14 01:55:00,101252.97,N,Clear,,KO54 140155Z AUTO 00000KT 10SM CLR 32/04 A2990 RMK AO1,,4.0,,,4.15,10.0,1.0,29.85,0.0,1.0,93303.87,17.15,0.0,100672.83,32.0,KO54,2244,-122.92230,40.74600
802,2018-08-14 02:15:00,101252.97,N,Clear,,KO54 140215Z AUTO 00000KT 10SM CLR 31/04 A2990 RMK AO1,,4.0,,,4.13,10.0,1.0,29.01,0.0,1.0,93303.87,18.15,0.0,100697.81,31.0,KO54,2244,-122.92230,40.74600
803,2018-08-14 02:35:00,101252.97,NNE,Clear,,KO54 140235Z AUTO 02003KT 10SM CLR 30/06 A2990 RMK AO1,,6.0,,,6.09,10.0,1.0,28.31,20.0,1.0,93303.87,22.09,1.54,100722.91,30.0,KO54,2244,-122.92230,40.74600
804,2018-08-14 02:55:00,101286.84,NE,Clear,,KO54 140255Z AUTO 05003KT 10SM CLR 27/07 A2991 RMK AO1,,7.0,,,7.03,10.0,1.0,26.49,50.0,1.0,93335.08,28.15,1.54,100833.08,27.0,KO54,2244,-122.92230,40.74600
805,2018-08-14 03:15:00,101286.84,NNE,Clear,,KO54 140315Z AUTO 03004KT 10SM CLR 26/06 A2991 RMK AO1,,6.0,,,6.01,10.0,1.0,,30.0,1.0,93335.08,27.87,2.06,100858.96,26.0,KO54,2244,-122.92230,40.74600
806,2018-08-14 03:35:00,101286.84,N,Clear,,KO54 140335Z AUTO 00000KT 10SM CLR 24/05 A2991 RMK AO1,,5.0,,,4.99,10.0,1.0,,0.0,1.0,93335.08,29.29,0.0,100911.24,24.0,KO54,2244,-122.92230,40.74600
807,2018-08-14 03:55:00,101320.7,N,Clear,,KO54 140355Z AUTO 00000KT 10SM CLR 23/06 A2992 RMK AO1,,6.0,,,5.98,10.0,1.0,,0.0,1.0,93366.28,33.34,0.0,100971.35,23.0,KO54,2244,-122.92230,40.74600
808,2018-08-14 04:15:00,101354.56,N,Clear,,KO54 140415Z AUTO 00000KT 10SM CLR 22/05 A2993 RMK AO1,,5.0,,,4.97,10.0,1.0,,0.0,1.0,93397.49,33.05,0.0,101031.73,22.0,KO54,2244,-122.92230,40.74600
809,2018-08-14 04:35:00,101388.43,N,Clear,,KO54 140435Z AUTO 36003KT 10SM CLR 22/05 A2994 RMK AO1,,5.0,,,4.97,10.0,1.0,,360.0,1.0,93428.7,33.05,1.54,101065.49,22.0,KO54,2244,-122.92230,40.74600
810,2018-08-14 04:55:00,101388.43,N,Clear,,KO54 140455Z AUTO 00000KT 10SM CLR 20/05 A2994 RMK AO1,,5.0,,,4.95,10.0,1.0,,0.0,1.0,93428.7,37.36,0.0,101119.27,20.0,KO54,2244,-122.92230,40.74600
811,2018-08-14 05:15:00,101422.29,NNE,Clear,,KO54 140515Z AUTO 02003KT 10SM CLR 20/05 A2995 RMK AO1,,5.0,,,4.95,10.0,1.0,,20.0,1.0,93459.9,37.36,1.54,101153.04,20.0,KO54,2244,-122.92230,40.74600
812,2018-08-14 05:35:00,101422.29,NNE,Clear,,KO54 140535Z AUTO 03003KT 10SM CLR 19/04 A2995 RMK AO1,,4.0,,,3.94,10.0,1.0,,30.0,1.0,93459.9,37.07,1.54,101180.25,19.0,KO54,2244,-122.92230,40.74600
813,2018-08-14 05:55:00,101422.29,NNE,Clear,,KO54 140555Z AUTO 03003KT 10SM CLR 18/04 A2995 RMK AO1,,4.0,,,3.93,10.0,1.0,,30.0,1.0,93459.9,39.46,1.54,101207.63,18.0,KO54,2244,-122.92230,40.74600
814,2018-08-14 06:15:00,101422.29,N,Clear,,KO54 140615Z AUTO 00000KT 10SM CLR 18/04 A2995 RMK AO1,,4.0,,,3.93,10.0,1.0,,0.0,1.0,93459.9,39.46,0.0,101207.63,18.0,KO54,2244,-122.92230,40.74600
815,2018-08-14 06:35:00,101456.15,NE,Clear,,KO54 140635Z AUTO 04003KT 10SM CLR 18/04 A2996 RMK AO1,,4.0,,,3.93,10.0,1.0,,40.0,1.0,93491.1,39.46,1.54,101241.42,18.0,KO54,2244,-122.92230,40.74600
816,2018-08-14 06:55:00,101456.15,N,Partly Cloudy,,KO54 140655Z AUTO 00000KT 10SM SCT023 17/05 A2996 RMK AO1,,5.0,,,4.93,10.0,232.0,,0.0,1.0,93491.1,45.07,0.0,101268.97,17.0,KO54,2244,-122.92230,40.74600
817,2018-08-14 07:15:00,101490.02,NNE,Mostly Cloudy,,KO54 140715Z AUTO 03003KT 10SM BKN023 BKN060 17/05 A2997 RMK AO1,701.04,5.0,603.0,,4.93,10.0,233.0,,30.0,1.0,93522.31,45.07,1.54,101302.78,17.0,KO54,2244,-122.92230,40.74600
818,2018-08-14 07:35:00,101490.02,NE,Overcast,,KO54 140735Z AUTO 05003KT 10SM OVC021 16/05 A2997 RMK AO1,640.08,5.0,,,4.93,10.0,214.0,,50.0,1.0,93522.31,48.03,1.54,101330.56,16.0,KO54,2244,-122.92230,40.74600
819,2018-08-14 07:55:00,101490.02,N,Overcast,,KO54 140755Z AUTO 00000KT 10SM OVC021 16/05 A2997 RMK AO1,640.08,5.0,,,4.93,10.0,214.0,,0.0,1.0,93522.31,48.03,0.0,101330.56,16.0,KO54,2244,-122.92230,40.74600
820,2018-08-14 08:15:00,101490.02,N,Overcast,,KO54 140815Z AUTO 00000KT 10SM OVC021 15/05 A2997 RMK AO1,640.08,5.0,,,4.93,10.0,214.0,,0.0,1.0,93522.31,51.21,0.0,101358.55,15.0,KO54,2244,-122.92230,40.74600
821,2018-08-14 08:35:00,101490.02,N,Overcast,,KO54 140835Z AUTO 00000KT 10SM BKN018 OVC036 15/05 A2997 RMK AO1,548.64,5.0,364.0,,4.93,10.0,183.0,,0.0,1.0,93522.31,51.21,0.0,101358.55,15.0,KO54,2244,-122.92230,40.74600
822,2018-08-14 08:55:00,101490.02,N,Overcast,,KO54 140855Z AUTO 00000KT 9SM BKN018 OVC037 14/05 A2997 RMK AO1,548.64,5.0,374.0,,4.93,9.0,183.0,,0.0,1.0,93522.31,54.62,0.0,101386.74,14.0,KO54,2244,-122.92230,40.74600
823,2018-08-14 09:15:00,101490.02,N,Overcast,,KO54 140915Z AUTO 00000KT 9SM OVC018 14/05 A2997 RMK AO1,548.64,5.0,,,4.93,9.0,184.0,,0.0,1.0,93522.31,54.62,0.0,101386.74,14.0,KO54,2244,-122.92230,40.74600
824,2018-08-14 09:35:00,101490.02,N,Overcast,,KO54 140935Z AUTO 00000KT 9SM SCT018 OVC070 14/05 A2997 RMK AO1,2133.6,5.0,704.0,,4.93,9.0,182.0,,0.0,1.0,93522.31,54.62,0.0,101386.74,14.0,KO54,2244,-122.92230,40.74600
825,2018-08-14 09:55:00,101490.02,N,Overcast,,KO54 140955Z AUTO 00000KT 8SM FEW020 BKN029 OVC070 14/05 A2997 RMK AO1,883.92,5.0,293.0,704.0,4.93,8.0,206.0,,0.0,1.0,93522.31,54.62,0.0,101386.74,14.0,KO54,2244,-122.92230,40.74600
826,2018-08-14 10:15:00,101490.02,N,Overcast,,KO54 141015Z AUTO 01003KT 7SM FEW018 OVC029 14/05 A2997 RMK AO1,883.92,5.0,294.0,,4.93,7.0,186.0,,10.0,1.0,93522.31,54.62,1.54,101386.74,14.0,KO54,2244,-122.92230,40.74600
827,2018-08-14 10:35:00,101456.15,N,Overcast,,KO54 141035Z AUTO 00000KT 7SM SCT023 OVC029 13/05 A2996 RMK AO1,883.92,5.0,294.0,,4.93,7.0,232.0,,0.0,1.0,93491.1,58.29,0.0,101381.28,13.0,KO54,2244,-122.92230,40.74600
828,2018-08-14 10:55:00,101456.15,N,Overcast,,KO54 141055Z AUTO 00000KT 7SM OVC021 13/05 A2996 RMK AO1,640.08,5.0,,,4.93,7.0,214.0,,0.0,1.0,93491.1,58.29,0.0,101381.28,13.0,KO54,2244,-122.92230,40.74600
829,2018-08-14 11:15:00,101456.15,N,Overcast,,KO54 141115Z AUTO 00000KT 7SM OVC021 13/05 A2996 RMK AO1,640.08,5.0,,,4.93,7.0,214.0,,0.0,1.0,93491.1,58.29,0.0,101381.28,13.0,KO54,2244,-122.92230,40.74600
830,2018-08-14 11:35:00,101456.15,N,Overcast,,KO54 141135Z AUTO 00000KT 6SM OVC021 13/05 A2996 RMK AO1,640.08,5.0,,,4.93,6.0,214.0,,0.0,1.0,93491.1,58.29,0.0,101381.28,13.0,KO54,2244,-122.92230,40.74600
831,2018-08-14 11:55:00,101456.15,N,Overcast,,KO54 141155Z AUTO 00000KT 7SM OVC021 12/05 A2996 RMK AO1,640.08,5.0,,,4.93,7.0,214.0,,0.0,1.0,93491.1,62.24,0.0,101409.87,12.0,KO54,2244,-122.92230,40.74600
832,2018-08-14 12:15:00,101456.15,N,Overcast,,KO54 141215Z AUTO 00000KT 7SM OVC021 12/05 A2996 RMK AO1,640.08,5.0,,,4.93,7.0,214.0,,0.0,1.0,93491.1,62.24,0.0,101409.87,12.0,KO54,2244,-122.92230,40.74600
833,2018-08-14 12:35:00,101490.02,N,Overcast,,KO54 141235Z AUTO 00000KT 6SM BKN023 BKN028 OVC060 12/05 A2997 RMK AO1,701.04,5.0,283.0,604.0,4.93,6.0,233.0,,0.0,1.0,93522.31,62.24,0.0,101443.72,12.0,KO54,2244,-122.92230,40.74600
834,2018-08-14 12:55:00,101490.02,N,Overcast,,KO54 141255Z AUTO 00000KT 5SM BKN019 OVC028 12/05 A2997 RMK AO1,579.12,5.0,284.0,,4.93,5.0,193.0,,0.0,1.0,93522.31,62.24,0.0,101443.72,12.0,KO54,2244,-122.92230,40.74600
835,2018-08-14 13:15:00,101490.02,N,Overcast,,KO54 141315Z AUTO 00000KT 6SM OVC019 11/05 A2997 RMK AO1,579.12,5.0,,,4.94,6.0,194.0,,0.0,1.0,93522.31,66.49,0.0,101472.53,11.0,KO54,2244,-122.92230,40.74600
836,2018-08-14 13:35:00,101490.02,N,Overcast,,KO54 141335Z AUTO 00000KT 4SM OVC019 11/05 A2997 RMK AO1,579.12,5.0,,,4.94,4.0,194.0,,0.0,1.0,93522.31,66.49,0.0,101472.53,11.0,KO54,2244,-122.92230,40.74600
