,road_freezing_temp_set_2,date_time,road_freezing_temp_set_1,wind_cardinal_direction_set_1d,road_temp_set_1,road_freezing_temp_set_4,road_freezing_temp_set_3,road_temp_set_4,road_temp_set_2,road_temp_set_3,dew_point_temperature_set_1d,road_surface_condition_set_4,heat_index_set_1d,road_surface_condition_set_1,road_surface_condition_set_2,road_surface_condition_set_3,relative_humidity_set_1,wind_speed_set_1,wind_gust_set_1,air_temp_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
126,0.0,2018-08-02 07:35:00,0.0,N,24.2,0.0,0.0,24.4,24.7,24.0,13.17,1.0,,1.0,1.0,1.0,67.0,0.28,0.83,19.5,0.0,CF089,1821,-122.35573,41.07799
127,0.0,2018-08-02 07:50:00,0.0,,23.9,0.0,0.0,24.2,24.5,23.8,13.08,1.0,,1.0,1.0,1.0,67.0,0.0,0.56,19.4,,CF089,1821,-122.35573,41.07799
128,0.0,2018-08-02 08:05:00,0.0,N,23.7,0.0,0.0,24.0,24.2,23.6,12.92,1.0,,1.0,1.0,1.0,68.0,0.56,0.83,19.0,5.0,CF089,1821,-122.35573,41.07799
129,0.0,2018-08-02 08:20:00,0.0,N,23.4,0.0,0.0,23.8,24.0,23.3,12.86,1.0,,1.0,1.0,1.0,69.0,0.56,0.56,18.7,10.0,CF089,1821,-122.35573,41.07799
130,0.0,2018-08-02 08:35:00,0.0,,23.2,0.0,0.0,23.5,23.8,23.1,12.67,1.0,,1.0,1.0,1.0,69.0,0.0,0.0,18.5,,CF089,1821,-122.35573,41.07799
131,0.0,2018-08-02 08:50:00,0.0,,23.0,0.0,0.0,23.2,23.5,22.8,12.29,1.0,,1.0,1.0,1.0,69.0,0.0,0.56,18.1,,CF089,1821,-122.35573,41.07799
132,0.0,2018-08-02 09:05:00,0.0,,22.8,0.0,0.0,23.0,23.3,22.6,12.41,1.0,,1.0,1.0,1.0,70.0,0.0,0.0,18.0,,CF089,1821,-122.35573,41.07799
133,0.0,2018-08-02 09:20:00,0.0,N,22.6,0.0,0.0,22.9,23.0,22.5,12.22,1.0,,1.0,1.0,1.0,70.0,0.28,0.56,17.8,354.0,CF089,1821,-122.35573,41.07799
134,0.0,2018-08-02 09:35:00,0.0,NW,22.4,0.0,0.0,22.6,22.8,22.3,12.24,1.0,,1.0,1.0,1.0,71.0,0.28,0.28,17.6,322.0,CF089,1821,-122.35573,41.07799
135,0.0,2018-08-02 09:50:00,0.0,,22.2,0.0,0.0,22.5,22.6,22.1,12.05,1.0,,1.0,1.0,1.0,71.0,0.0,0.56,17.4,,CF089,1821,-122.35573,41.07799
136,0.0,2018-08-02 10:05:00,0.0,NNE,22.0,0.0,0.0,22.4,22.6,21.9,11.95,1.0,,1.0,1.0,1.0,71.0,0.28,0.83,17.3,16.0,CF089,1821,-122.35573,41.07799
137,0.0,2018-08-02 10:20:00,0.0,,21.8,0.0,0.0,22.1,22.4,21.7,11.95,1.0,,1.0,1.0,1.0,71.0,0.0,0.56,17.3,,CF089,1821,-122.35573,41.07799
138,0.0,2018-08-02 10:35:00,0.0,NNE,21.6,0.0,0.0,22.0,22.2,21.5,11.76,1.0,,1.0,1.0,1.0,71.0,0.28,0.56,17.1,13.0,CF089,1821,-122.35573,41.07799
139,0.0,2018-08-02 10:50:00,0.0,N,21.5,0.0,0.0,21.8,22.0,21.3,11.57,1.0,,1.0,1.0,1.0,71.0,0.56,0.83,16.9,0.0,CF089,1821,-122.35573,41.07799
140,0.0,2018-08-02 11:05:00,0.0,N,21.3,0.0,0.0,21.6,21.8,21.1,11.61,1.0,,1.0,1.0,1.0,73.0,0.56,0.83,16.5,1.0,CF089,1821,-122.35573,41.07799
141,0.0,2018-08-02 11:20:00,0.0,NNE,21.1,0.0,0.0,21.5,21.6,21.0,11.49,1.0,,1.0,1.0,1.0,72.0,0.56,0.83,16.6,13.0,CF089,1821,-122.35573,41.07799
142,0.0,2018-08-02 11:35:00,0.0,NNE,21.0,0.0,0.0,21.4,21.4,20.9,11.3,1.0,,1.0,1.0,1.0,72.0,0.28,0.83,16.4,18.0,CF089,1821,-122.35573,41.07799
143,0.0,2018-08-02 11:50:00,0.0,NE,21.0,0.0,0.0,21.2,21.4,20.8,10.97,1.0,,1.0,1.0,1.0,70.0,0.56,0.83,16.5,47.0,CF089,1821,-122.35573,41.07799
144,0.0,2018-08-02 12:05:00,0.0,NE,20.9,0.0,0.0,21.1,21.3,20.7,10.72,1.0,,1.0,1.0,1.0,68.0,0.28,0.56,16.7,40.0,CF089,1821,-122.35573,41.07799
145,0.0,2018-08-02 12:20:00,0.0,,20.7,0.0,0.0,21.0,21.1,20.5,10.85,1.0,,1.0,1.0,1.0,69.0,0.0,0.56,16.6,,CF089,1821,-122.35573,41.07799
146,0.0,2018-08-02 12:35:00,0.0,N,20.6,0.0,0.0,20.9,21.0,20.4,10.4,1.0,,1.0,1.0,1.0,67.0,0.56,0.0,16.6,7.0,CF089,1821,-122.35573,41.07799
147,0.0,2018-08-02 12:50:00,0.0,NNE,20.4,0.0,0.0,20.7,20.9,20.2,10.34,1.0,,1.0,1.0,1.0,68.0,0.56,0.83,16.3,15.0,CF089,1821,-122.35573,41.07799
148,0.0,2018-08-02 13:05:00,0.0,,20.4,0.0,0.0,20.8,20.9,20.2,10.27,1.0,,1.0,1.0,1.0,66.0,0.0,1.94,16.7,,CF089,1821,-122.35573,41.07799
149,0.0,2018-08-02 13:20:00,0.0,,20.3,0.0,0.0,20.6,20.8,20.0,10.02,1.0,,1.0,1.0,1.0,67.0,0.0,0.56,16.2,,CF089,1821,-122.35573,41.07799
150,0.0,2018-08-02 13:35:00,0.0,ENE,20.2,0.0,0.0,20.6,20.7,20.0,9.85,1.0,,1.0,1.0,1.0,65.0,0.28,1.11,16.5,59.0,CF089,1821,-122.35573,41.07799
151,0.0,2018-08-02 13:50:00,0.0,,20.2,0.0,0.0,20.6,20.7,20.0,9.75,1.0,,1.0,1.0,1.0,65.0,0.0,0.83,16.4,,CF089,1821,-122.35573,41.07799
152,0.0,2018-08-02 14:05:00,0.0,ENE,20.1,0.0,0.0,20.6,20.6,19.9,9.89,1.0,,1.0,1.0,1.0,66.0,0.28,1.11,16.3,61.0,CF089,1821,-122.35573,41.07799
153,0.0,2018-08-02 14:20:00,0.0,E,20.3,0.0,0.0,20.8,20.8,20.1,9.92,1.0,,1.0,1.0,1.0,67.0,0.28,0.83,16.1,87.0,CF089,1821,-122.35573,41.07799
154,0.0,2018-08-02 14:35:00,0.0,ENE,20.5,0.0,0.0,21.0,21.0,20.3,10.21,1.0,,1.0,1.0,1.0,67.0,0.28,0.83,16.4,72.0,CF089,1821,-122.35573,41.07799
155,0.0,2018-08-02 14:50:00,0.0,,20.9,0.0,0.0,21.4,21.4,20.7,10.27,1.0,,1.0,1.0,1.0,66.0,0.0,0.56,16.7,,CF089,1821,-122.35573,41.07799
156,0.0,2018-08-02 15:05:00,0.0,,21.1,0.0,0.0,21.9,21.7,21.1,10.14,1.0,,1.0,1.0,1.0,65.0,0.0,0.83,16.8,,CF089,1821,-122.35573,41.07799
157,0.0,2018-08-02 15:20:00,0.0,,21.8,0.0,0.0,22.4,22.3,21.7,10.43,1.0,,1.0,1.0,1.0,63.0,0.0,1.11,17.6,,CF089,1821,-122.35573,41.07799
158,0.0,2018-08-02 15:35:00,0.0,N,22.3,0.0,0.0,23.1,22.7,22.4,10.64,1.0,,1.0,1.0,1.0,60.0,0.28,1.39,18.6,5.0,CF089,1821,-122.35573,41.07799
159,0.0,2018-08-02 15:50:00,0.0,E,22.9,0.0,0.0,24.8,23.4,23.5,11.04,1.0,,1.0,1.0,1.0,59.0,0.28,1.67,19.3,89.0,CF089,1821,-122.35573,41.07799
160,0.0,2018-08-02 16:05:00,0.0,SE,24.8,0.0,0.0,26.1,25.5,25.2,11.09,1.0,,1.0,1.0,1.0,57.0,0.28,0.83,19.9,135.0,CF089,1821,-122.35573,41.07799
161,0.0,2018-08-02 16:20:00,0.0,,26.1,0.0,0.0,27.3,27.1,26.4,11.11,1.0,,1.0,1.0,1.0,55.0,0.0,0.28,20.5,,CF089,1821,-122.35573,41.07799
162,0.0,2018-08-02 16:35:00,0.0,,27.5,0.0,0.0,28.4,28.4,27.7,11.48,1.0,,1.0,1.0,1.0,53.0,0.0,0.83,21.5,,CF089,1821,-122.35573,41.07799
163,0.0,2018-08-02 16:50:00,0.0,,29.1,0.0,0.0,30.1,30.1,29.3,12.17,1.0,,1.0,1.0,1.0,50.0,0.0,0.56,23.2,,CF089,1821,-122.35573,41.07799
164,0.0,2018-08-02 17:05:00,0.0,N,30.5,0.0,0.0,31.5,31.6,30.9,9.89,1.0,,1.0,1.0,1.0,39.0,0.56,1.39,24.8,4.0,CF089,1821,-122.35573,41.07799
165,0.0,2018-08-02 17:20:00,0.0,NNE,32.3,0.0,0.0,33.0,33.6,32.6,10.18,1.0,,1.0,1.0,1.0,37.0,0.83,1.11,26.0,15.0,CF089,1821,-122.35573,41.07799
166,0.0,2018-08-02 17:35:00,0.0,N,33.5,0.0,0.0,34.2,34.9,33.7,9.1,1.0,26.29,1.0,1.0,1.0,33.0,1.11,2.78,26.7,2.0,CF089,1821,-122.35573,41.07799
167,0.0,2018-08-02 17:50:00,0.0,NNE,35.2,0.0,0.0,35.9,36.5,35.4,9.08,1.0,26.63,1.0,1.0,1.0,32.0,0.83,1.94,27.2,31.0,CF089,1821,-122.35573,41.07799
168,0.0,2018-08-02 18:05:00,0.0,NNE,36.1,0.0,0.0,36.9,37.3,36.5,8.96,1.0,26.86,1.0,1.0,1.0,31.0,0.83,1.67,27.6,23.0,CF089,1821,-122.35573,41.07799
169,0.0,2018-08-02 18:20:00,0.0,NNE,38.3,0.0,0.0,38.6,39.3,38.2,8.51,1.0,27.61,1.0,1.0,1.0,28.0,0.83,1.67,28.8,27.0,CF089,1821,-122.35573,41.07799
170,0.0,2018-08-02 18:35:00,0.0,NE,39.6,0.0,0.0,40.0,40.8,39.6,8.41,1.0,27.96,1.0,1.0,1.0,27.0,1.11,2.78,29.3,39.0,CF089,1821,-122.35573,41.07799
171,0.0,2018-08-02 18:50:00,0.0,E,40.8,0.0,0.0,41.1,41.7,40.8,9.1,1.0,28.64,1.0,1.0,1.0,27.0,0.56,1.94,30.1,82.0,CF089,1821,-122.35573,41.07799
172,0.0,2018-08-02 19:05:00,0.0,N,42.0,0.0,0.0,42.0,42.9,41.7,8.91,1.0,29.53,1.0,1.0,1.0,25.0,0.56,1.67,31.2,350.0,CF089,1821,-122.35573,41.07799
173,0.0,2018-08-02 19:20:00,0.0,NE,43.1,0.0,0.0,43.1,43.9,42.9,9.0,1.0,29.63,1.0,1.0,1.0,25.0,0.28,1.67,31.3,53.0,CF089,1821,-122.35573,41.07799
174,0.0,2018-08-02 19:35:00,0.0,E,44.1,0.0,0.0,44.2,44.9,44.1,8.8,1.0,30.66,1.0,1.0,1.0,23.0,0.28,0.56,32.5,91.0,CF089,1821,-122.35573,41.07799
175,0.0,2018-08-02 19:50:00,0.0,SE,44.7,0.0,0.0,45.2,45.4,45.1,9.39,1.0,31.39,1.0,1.0,1.0,23.0,0.56,1.11,33.2,127.0,CF089,1821,-122.35573,41.07799
176,0.0,2018-08-02 20:05:00,0.0,SW,45.6,0.0,0.0,45.9,46.3,45.8,6.93,1.0,30.64,1.0,1.0,1.0,20.0,0.56,1.94,32.7,235.0,CF089,1821,-122.35573,41.07799
177,0.0,2018-08-02 20:20:00,0.0,SSW,46.1,0.0,0.0,47.0,46.8,46.8,7.6,1.0,31.44,1.0,1.0,1.0,20.0,0.83,1.39,33.5,194.0,CF089,1821,-122.35573,41.07799
178,0.0,2018-08-02 20:35:00,0.0,ENE,46.8,0.0,0.0,47.2,47.4,47.0,7.85,1.0,31.75,1.0,1.0,1.0,20.0,0.28,1.94,33.8,76.0,CF089,1821,-122.35573,41.07799
179,0.0,2018-08-02 20:50:00,0.0,ESE,47.4,0.0,0.0,47.5,47.7,47.5,6.94,1.0,31.47,1.0,1.0,1.0,19.0,0.83,2.22,33.6,117.0,CF089,1821,-122.35573,41.07799
180,0.0,2018-08-02 21:05:00,0.0,SE,47.4,0.0,0.0,47.9,47.9,47.7,6.57,1.0,31.9,1.0,1.0,1.0,18.0,1.39,1.94,34.1,145.0,CF089,1821,-122.35573,41.07799
181,0.0,2018-08-02 21:20:00,0.0,S,47.9,0.0,0.0,48.5,48.5,48.3,4.95,1.0,32.87,1.0,1.0,1.0,15.0,1.39,2.22,35.3,180.0,CF089,1821,-122.35573,41.07799
182,0.0,2018-08-02 21:35:00,0.0,SSE,48.3,0.0,0.0,48.5,48.9,48.5,5.62,1.0,32.65,1.0,1.0,1.0,16.0,1.39,2.5,35.0,168.0,CF089,1821,-122.35573,41.07799
183,0.0,2018-08-02 21:50:00,0.0,S,48.3,0.0,0.0,48.7,48.9,48.5,5.7,1.0,32.75,1.0,1.0,1.0,16.0,1.67,3.06,35.1,169.0,CF089,1821,-122.35573,41.07799
184,0.0,2018-08-02 22:05:00,0.0,SSE,48.1,0.0,0.0,48.3,48.7,48.3,5.62,1.0,32.65,1.0,1.0,1.0,16.0,1.11,2.78,35.0,147.0,CF089,1821,-122.35573,41.07799
185,0.0,2018-08-02 22:20:00,0.0,SSE,47.4,0.0,0.0,47.4,47.7,47.4,3.02,1.0,32.83,1.0,1.0,1.0,13.0,1.39,2.5,35.4,154.0,CF089,1821,-122.35573,41.07799
186,0.0,2018-08-02 22:35:00,0.0,SSE,46.5,0.0,0.0,46.5,46.6,46.5,5.21,1.0,32.15,1.0,1.0,1.0,16.0,1.67,2.78,34.5,147.0,CF089,1821,-122.35573,41.07799
187,0.0,2018-08-02 22:50:00,0.0,SSE,45.2,0.0,0.0,45.4,45.8,45.2,7.52,1.0,32.19,1.0,1.0,1.0,19.0,1.39,1.94,34.3,153.0,CF089,1821,-122.35573,41.07799
188,0.0,2018-08-02 23:05:00,0.0,SSE,44.2,0.0,0.0,44.4,44.6,44.2,5.18,1.0,31.14,1.0,1.0,1.0,17.0,1.67,2.5,33.4,158.0,CF089,1821,-122.35573,41.07799
189,0.0,2018-08-02 23:20:00,0.0,SSE,43.2,0.0,0.0,42.9,43.7,43.2,3.57,1.0,31.23,1.0,1.0,1.0,15.0,0.56,3.33,33.6,158.0,CF089,1821,-122.35573,41.07799
190,0.0,2018-08-02 23:35:00,0.0,W,42.8,0.0,0.0,42.4,43.2,42.8,4.23,1.0,31.0,1.0,1.0,1.0,16.0,0.83,1.94,33.3,266.0,CF089,1821,-122.35573,41.07799
191,0.0,2018-08-02 23:50:00,0.0,SSE,42.0,0.0,0.0,42.0,42.4,41.5,4.93,1.0,30.86,1.0,1.0,1.0,17.0,1.39,2.5,33.1,147.0,CF089,1821,-122.35573,41.07799
192,0.0,2018-08-03 00:05:00,0.0,S,41.7,0.0,0.0,41.7,42.0,41.2,4.07,1.0,30.81,1.0,1.0,1.0,16.0,1.11,2.22,33.1,178.0,CF089,1821,-122.35573,41.07799
193,0.0,2018-08-03 00:20:00,0.0,SSE,41.1,0.0,0.0,40.5,41.5,40.8,3.83,1.0,30.53,1.0,1.0,1.0,16.0,1.11,2.22,32.8,156.0,CF089,1821,-122.35573,41.07799
194,0.0,2018-08-03 00:35:00,0.0,S,40.5,0.0,0.0,39.2,40.9,39.4,3.91,1.0,30.63,1.0,1.0,1.0,16.0,1.67,1.67,32.9,173.0,CF089,1821,-122.35573,41.07799
195,0.0,2018-08-03 00:50:00,0.0,SSE,39.2,0.0,0.0,38.2,39.7,38.4,3.91,1.0,30.63,1.0,1.0,1.0,16.0,0.28,1.39,32.9,162.0,CF089,1821,-122.35573,41.07799
196,0.0,2018-08-03 01:05:00,0.0,,38.2,0.0,0.0,37.6,38.6,37.6,5.58,1.0,30.72,1.0,1.0,1.0,18.0,0.0,1.67,32.9,,CF089,1821,-122.35573,41.07799
197,0.0,2018-08-03 01:20:00,0.0,S,37.2,0.0,0.0,36.8,37.8,36.8,5.08,1.0,30.16,1.0,1.0,1.0,18.0,0.28,0.83,32.3,170.0,CF089,1821,-122.35573,41.07799
198,0.0,2018-08-03 01:35:00,0.0,,36.4,0.0,0.0,36.0,36.8,36.0,8.4,1.0,29.56,1.0,1.0,1.0,24.0,0.0,0.28,31.3,,CF089,1821,-122.35573,41.07799
199,0.0,2018-08-03 01:50:00,0.0,NNW,35.4,0.0,0.0,35.1,35.7,35.0,8.2,1.0,28.24,1.0,1.0,1.0,26.0,0.56,0.83,29.7,329.0,CF089,1821,-122.35573,41.07799
200,0.0,2018-08-03 02:05:00,0.0,N,34.5,0.0,0.0,34.3,35.0,34.2,8.68,1.0,27.35,1.0,1.0,1.0,29.0,0.56,0.56,28.4,7.0,CF089,1821,-122.35573,41.07799
201,0.0,2018-08-03 02:20:00,0.0,NNE,33.5,0.0,0.0,33.5,34.0,33.4,9.05,1.0,26.93,1.0,1.0,1.0,31.0,0.28,0.83,27.7,23.0,CF089,1821,-122.35573,41.07799
202,0.0,2018-08-03 02:35:00,0.0,N,32.8,0.0,0.0,32.8,33.2,32.5,9.54,1.0,26.31,1.0,1.0,1.0,34.0,0.56,0.83,26.7,356.0,CF089,1821,-122.35573,41.07799
203,0.0,2018-08-03 02:50:00,0.0,NNE,31.9,0.0,0.0,32.0,32.4,31.8,9.53,1.0,,1.0,1.0,1.0,35.0,0.28,0.83,26.2,29.0,CF089,1821,-122.35573,41.07799
204,0.0,2018-08-03 03:05:00,0.0,N,31.2,0.0,0.0,31.2,31.6,31.0,10.53,1.0,,1.0,1.0,1.0,40.0,0.56,0.56,25.1,6.0,CF089,1821,-122.35573,41.07799
205,0.0,2018-08-03 03:20:00,0.0,NNW,30.4,0.0,0.0,30.5,30.8,30.2,10.82,1.0,,1.0,1.0,1.0,42.0,0.56,0.56,24.6,346.0,CF089,1821,-122.35573,41.07799
206,0.0,2018-08-03 03:35:00,0.0,N,29.8,0.0,0.0,29.9,30.2,29.6,11.27,1.0,,1.0,1.0,1.0,46.0,0.56,1.11,23.6,6.0,CF089,1821,-122.35573,41.07799
207,0.0,2018-08-03 03:50:00,0.0,NE,29.1,0.0,0.0,29.3,29.5,29.0,11.18,1.0,,1.0,1.0,1.0,46.0,0.28,1.39,23.5,34.0,CF089,1821,-122.35573,41.07799
208,0.0,2018-08-03 04:05:00,0.0,NNW,28.5,0.0,0.0,28.8,29.0,28.4,11.09,1.0,,1.0,1.0,1.0,48.0,0.83,0.56,22.7,347.0,CF089,1821,-122.35573,41.07799
209,0.0,2018-08-03 04:20:00,0.0,NNW,28.0,0.0,0.0,28.2,28.4,27.8,11.15,1.0,,1.0,1.0,1.0,50.0,0.28,1.67,22.1,342.0,CF089,1821,-122.35573,41.07799
210,0.0,2018-08-03 04:35:00,0.0,NNW,27.5,0.0,0.0,27.7,27.9,27.4,10.85,1.0,,1.0,1.0,1.0,49.0,0.56,0.83,22.1,331.0,CF089,1821,-122.35573,41.07799
211,0.0,2018-08-03 04:50:00,0.0,NNW,26.9,0.0,0.0,27.3,27.5,26.8,11.0,1.0,,1.0,1.0,1.0,52.0,0.28,0.56,21.3,334.0,CF089,1821,-122.35573,41.07799
212,0.0,2018-08-03 05:05:00,0.0,,26.5,0.0,0.0,26.8,26.9,26.4,10.63,1.0,,1.0,1.0,1.0,52.0,0.0,0.83,20.9,,CF089,1821,-122.35573,41.07799
213,0.0,2018-08-03 05:20:00,0.0,,26.1,0.0,0.0,26.3,26.5,25.9,10.64,1.0,,1.0,1.0,1.0,53.0,0.0,0.83,20.6,,CF089,1821,-122.35573,41.07799
214,0.0,2018-08-03 05:35:00,0.0,NNW,25.7,0.0,0.0,26.0,26.1,25.6,10.83,1.0,,1.0,1.0,1.0,55.0,0.83,0.56,20.2,340.0,CF089,1821,-122.35573,41.07799
215,0.0,2018-08-03 05:50:00,0.0,NNW,25.2,0.0,0.0,25.6,25.7,25.1,10.63,1.0,,1.0,1.0,1.0,56.0,0.28,0.56,19.7,341.0,CF089,1821,-122.35573,41.07799
216,0.0,2018-08-03 06:05:00,0.0,,24.9,0.0,0.0,25.2,25.4,24.8,10.43,1.0,,1.0,1.0,1.0,57.0,0.0,0.28,19.2,,CF089,1821,-122.35573,41.07799
217,0.0,2018-08-03 06:20:00,0.0,,24.5,0.0,0.0,24.8,24.9,24.3,10.57,1.0,,1.0,1.0,1.0,59.0,0.0,0.28,18.8,,CF089,1821,-122.35573,41.07799
218,0.0,2018-08-03 06:35:00,0.0,,24.1,0.0,0.0,24.4,24.6,24.0,10.13,1.0,,1.0,1.0,1.0,58.0,0.0,0.28,18.6,,CF089,1821,-122.35573,41.07799
219,0.0,2018-08-03 06:50:00,0.0,,23.8,0.0,0.0,24.1,24.2,23.6,9.91,1.0,,1.0,1.0,1.0,59.0,0.0,0.28,18.1,,CF089,1821,-122.35573,41.07799
220,0.0,2018-08-03 07:05:00,0.0,,23.5,0.0,0.0,23.8,23.9,23.3,9.72,1.0,,1.0,1.0,1.0,59.0,0.0,0.56,17.9,,CF089,1821,-122.35573,41.07799
221,0.0,2018-08-03 07:20:00,0.0,,23.1,0.0,0.0,23.4,23.6,23.0,9.35,1.0,,1.0,1.0,1.0,59.0,0.0,0.28,17.5,,CF089,1821,-122.35573,41.07799
222,0.0,2018-08-03 07:35:00,0.0,,22.8,0.0,0.0,23.2,23.3,22.7,9.22,1.0,,1.0,1.0,1.0,60.0,0.0,0.56,17.1,,CF089,1821,-122.35573,41.07799
223,0.0,2018-08-03 07:50:00,0.0,,22.6,0.0,0.0,22.9,23.0,22.4,9.03,1.0,,1.0,1.0,1.0,60.0,0.0,0.0,16.9,,CF089,1821,-122.35573,41.07799
224,0.0,2018-08-03 08:05:00,0.0,,22.3,0.0,0.0,22.6,22.7,22.2,8.75,1.0,,1.0,1.0,1.0,60.0,0.0,0.28,16.6,,CF089,1821,-122.35573,41.07799
225,0.0,2018-08-03 08:20:00,0.0,,22.0,0.0,0.0,22.4,22.5,21.9,8.46,1.0,,1.0,1.0,1.0,60.0,0.0,0.28,16.3,,CF089,1821,-122.35573,41.07799
226,0.0,2018-08-03 08:35:00,0.0,,21.8,0.0,0.0,22.3,22.3,21.7,8.37,1.0,,1.0,1.0,1.0,60.0,0.0,0.28,16.2,,CF089,1821,-122.35573,41.07799
227,0.0,2018-08-03 08:50:00,0.0,,21.6,0.0,0.0,22.0,22.0,21.4,7.93,1.0,,1.0,1.0,1.0,59.0,0.0,0.28,16.0,,CF089,1821,-122.35573,41.07799
228,0.0,2018-08-03 09:05:00,0.0,NW,21.3,0.0,0.0,21.8,21.8,21.2,7.68,1.0,,1.0,1.0,1.0,58.0,0.28,0.0,16.0,304.0,CF089,1821,-122.35573,41.07799
229,0.0,2018-08-03 09:20:00,0.0,,21.1,0.0,0.0,21.5,21.6,21.0,7.8,1.0,,1.0,1.0,1.0,60.0,0.0,0.56,15.6,,CF089,1821,-122.35573,41.07799
230,0.0,2018-08-03 09:35:00,0.0,NNW,21.0,0.0,0.0,21.4,21.4,20.9,7.14,1.0,,1.0,1.0,1.0,57.0,0.56,0.28,15.7,338.0,CF089,1821,-122.35573,41.07799
231,0.0,2018-08-03 09:50:00,0.0,NNW,20.9,0.0,0.0,21.3,21.2,20.9,6.64,1.0,,1.0,1.0,1.0,53.0,1.11,1.39,16.3,348.0,CF089,1821,-122.35573,41.07799
232,0.0,2018-08-03 10:05:00,0.0,N,20.7,0.0,0.0,21.1,21.1,20.7,6.45,1.0,,1.0,1.0,1.0,52.0,0.56,1.39,16.4,352.0,CF089,1821,-122.35573,41.07799
233,0.0,2018-08-03 10:20:00,0.0,NE,20.7,0.0,0.0,21.0,21.0,20.6,6.63,1.0,,1.0,1.0,1.0,54.0,0.56,0.83,16.0,34.0,CF089,1821,-122.35573,41.07799
234,0.0,2018-08-03 10:35:00,0.0,N,20.5,0.0,0.0,21.0,21.0,20.4,6.54,1.0,,1.0,1.0,1.0,54.0,0.28,0.83,15.9,4.0,CF089,1821,-122.35573,41.07799
235,0.0,2018-08-03 10:50:00,0.0,NNE,20.5,0.0,0.0,20.9,20.9,20.4,6.05,1.0,,1.0,1.0,1.0,49.0,0.56,0.83,16.9,15.0,CF089,1821,-122.35573,41.07799
236,0.0,2018-08-03 11:05:00,0.0,N,20.3,0.0,0.0,20.8,20.8,20.2,6.36,1.0,,1.0,1.0,1.0,53.0,0.28,0.56,16.0,8.0,CF089,1821,-122.35573,41.07799
237,0.0,2018-08-03 11:20:00,0.0,,20.2,0.0,0.0,20.6,20.7,20.0,6.26,1.0,,1.0,1.0,1.0,52.0,0.0,0.56,16.2,,CF089,1821,-122.35573,41.07799
238,0.0,2018-08-03 11:35:00,0.0,,20.1,0.0,0.0,20.5,20.5,19.9,6.36,1.0,,1.0,1.0,1.0,53.0,0.0,0.28,16.0,,CF089,1821,-122.35573,41.07799
239,0.0,2018-08-03 11:50:00,0.0,,20.0,0.0,0.0,20.4,20.4,19.9,6.63,1.0,,1.0,1.0,1.0,54.0,0.0,0.56,16.0,,CF089,1821,-122.35573,41.07799
240,0.0,2018-08-03 12:05:00,0.0,,19.9,0.0,0.0,20.3,20.3,19.8,6.45,1.0,,1.0,1.0,1.0,53.0,0.0,0.83,16.1,,CF089,1821,-122.35573,41.07799
241,0.0,2018-08-03 12:20:00,0.0,NNW,19.8,0.0,0.0,20.1,20.1,19.6,6.26,1.0,,1.0,1.0,1.0,54.0,0.28,0.56,15.6,348.0,CF089,1821,-122.35573,41.07799
242,0.0,2018-08-03 12:35:00,0.0,NNE,19.6,0.0,0.0,20.1,20.0,19.6,6.08,1.0,,1.0,1.0,1.0,53.0,0.28,0.56,15.7,13.0,CF089,1821,-122.35573,41.07799
243,0.0,2018-08-03 12:50:00,0.0,,19.5,0.0,0.0,19.9,19.9,19.4,6.17,1.0,,1.0,1.0,1.0,53.0,0.0,0.28,15.8,,CF089,1821,-122.35573,41.07799
244,0.0,2018-08-03 13:05:00,0.0,NNW,19.5,0.0,0.0,19.9,19.9,19.3,6.26,1.0,,1.0,1.0,1.0,53.0,0.28,0.56,15.9,342.0,CF089,1821,-122.35573,41.07799
245,0.0,2018-08-03 13:20:00,0.0,,19.3,0.0,0.0,19.8,19.8,19.2,6.77,1.0,,1.0,1.0,1.0,57.0,0.0,0.56,15.3,,CF089,1821,-122.35573,41.07799
246,0.0,2018-08-03 13:35:00,0.0,,19.2,0.0,0.0,19.7,19.7,19.1,6.71,1.0,,1.0,1.0,1.0,59.0,0.0,0.56,14.7,,CF089,1821,-122.35573,41.07799
247,0.0,2018-08-03 13:50:00,0.0,NW,19.2,0.0,0.0,19.7,19.7,19.1,7.05,1.0,,1.0,1.0,1.0,60.0,0.28,0.28,14.8,311.0,CF089,1821,-122.35573,41.07799
248,0.0,2018-08-03 14:05:00,0.0,NNE,19.4,0.0,0.0,19.9,19.9,19.3,7.18,1.0,,1.0,1.0,1.0,59.0,0.83,0.83,15.2,16.0,CF089,1821,-122.35573,41.07799
249,0.0,2018-08-03 14:20:00,0.0,NE,19.5,0.0,0.0,19.9,19.9,19.4,7.49,1.0,,1.0,1.0,1.0,58.0,0.28,0.56,15.8,40.0,CF089,1821,-122.35573,41.07799
250,0.0,2018-08-03 14:35:00,0.0,,19.7,0.0,0.0,20.2,20.1,19.6,7.67,1.0,,1.0,1.0,1.0,61.0,0.0,0.56,15.2,,CF089,1821,-122.35573,41.07799
251,0.0,2018-08-03 14:50:00,0.0,NE,19.9,0.0,0.0,20.7,20.4,19.9,7.74,1.0,,1.0,1.0,1.0,59.0,0.28,0.83,15.8,46.0,CF089,1821,-122.35573,41.07799
